"","date","time","f","f0","fm","fm_prime","epar","yield","etr","npq","delta_npq","retr","id","fv_fm","unique_id","run_proxy","plant_id","treatment","rlc_order","temp","run","species","last_digit"
"3137",2021-10-04,09:16:51,535,221,NA,789,190,0.322,25.7,"0.449",0,61.18,"ul1-1",0.807,"2021-10-04_ul1-1",3,13,"1",4,30,2,"u","1"
"3138",2021-10-04,09:17:21,584,221,NA,761,285,0.233,27.9,"0.502",0,66.4,"ul1-1",0.807,"2021-10-04_ul1-1",3,13,"1",4,30,2,"u","1"
"3139",2021-10-04,09:17:51,618,221,NA,729,420,0.152,26.8,"0.568",0,63.84,"ul1-1",0.807,"2021-10-04_ul1-1",3,13,"1",4,30,2,"u","1"
"3140",2021-10-04,09:18:22,642,221,NA,698,625,0.08,21,"0.638",0,50,"ul1-1",0.807,"2021-10-04_ul1-1",3,13,"1",4,30,2,"u","1"
"3141",2021-10-04,09:18:52,629,221,NA,667,820,0.057,19.6,"0.714",0,46.74,"ul1-1",0.807,"2021-10-04_ul1-1",3,13,"1",4,30,2,"u","1"
"3142",2021-10-04,09:19:18,228,228,NA,1169,0,0.805,0,"-",0,0,"ul1-2",0.805,"2021-10-04_ul1-2",3,13,"2",4,30,2,"u","2"
"3143",2021-10-04,09:19:49,389,228,NA,839,66,0.536,14.9,"0.393",0,35.38,"ul1-2",0.805,"2021-10-04_ul1-2",3,13,"2",4,30,2,"u","2"
"3144",2021-10-04,09:20:19,414,228,NA,791,90,0.477,18,"0.478",0,42.93,"ul1-2",0.805,"2021-10-04_ul1-2",3,13,"2",4,30,2,"u","2"
"3145",2021-10-04,09:20:49,460,228,NA,755,125,0.391,20.5,"0.548",0,48.88,"ul1-2",0.805,"2021-10-04_ul1-2",3,13,"2",4,30,2,"u","2"
"3146",2021-10-04,09:21:19,510,228,NA,730,190,0.301,24,"0.601",0,57.19,"ul1-2",0.805,"2021-10-04_ul1-2",3,13,"2",4,30,2,"u","2"
"3147",2021-10-04,09:21:50,560,228,NA,706,285,0.207,24.8,"0.656",0,58.99,"ul1-2",0.805,"2021-10-04_ul1-2",3,13,"2",4,30,2,"u","2"
"3148",2021-10-04,09:22:20,596,228,NA,682,420,0.126,22.2,"0.714",0,52.92,"ul1-2",0.805,"2021-10-04_ul1-2",3,13,"2",4,30,2,"u","2"
"3149",2021-10-04,09:22:50,616,228,NA,655,625,0.06,15.8,"0.785",0,37.5,"ul1-2",0.805,"2021-10-04_ul1-2",3,13,"2",4,30,2,"u","2"
"3150",2021-10-04,09:23:21,608,228,NA,634,820,0.041,14.1,"0.844",0,33.62,"ul1-2",0.805,"2021-10-04_ul1-2",3,13,"2",4,30,2,"u","2"
"3151",2021-10-04,09:23:45,241,241,NA,1279,0,0.812,0,"-",0,0,"ul1-3",0.812,"2021-10-04_ul1-3",3,13,"3",4,30,2,"u","3"
"3152",2021-10-04,09:24:15,482,241,NA,1038,66,0.536,14.9,"0.232",0,35.38,"ul1-3",0.812,"2021-10-04_ul1-3",3,13,"3",4,30,2,"u","3"
"3153",2021-10-04,09:24:45,508,241,NA,1005,90,0.495,18.7,"0.273",0,44.55,"ul1-3",0.812,"2021-10-04_ul1-3",3,13,"3",4,30,2,"u","3"
"3154",2021-10-04,09:25:16,538,241,NA,978,125,0.45,23.6,"0.308",0,56.25,"ul1-3",0.812,"2021-10-04_ul1-3",3,13,"3",4,30,2,"u","3"
"3155",2021-10-04,09:25:46,587,241,NA,934,190,0.372,29.7,"0.369",0,70.68,"ul1-3",0.812,"2021-10-04_ul1-3",3,13,"3",4,30,2,"u","3"
"3156",2021-10-04,09:26:16,624,241,NA,872,285,0.284,34,"0.467",0,80.94,"ul1-3",0.812,"2021-10-04_ul1-3",3,13,"3",4,30,2,"u","3"
"3157",2021-10-04,09:26:47,650,241,NA,811,420,0.199,35.1,"0.577",0,83.58,"ul1-3",0.812,"2021-10-04_ul1-3",3,13,"3",4,30,2,"u","3"
"3158",2021-10-04,09:27:17,674,241,NA,755,625,0.107,28.1,"0.694",0,66.88,"ul1-3",0.812,"2021-10-04_ul1-3",3,13,"3",4,30,2,"u","3"
"3159",2021-10-04,09:27:47,661,241,NA,719,820,0.081,27.9,"0.779",0,66.42,"ul1-3",0.812,"2021-10-04_ul1-3",3,13,"3",4,30,2,"u","3"
"3160",2021-10-04,09:28:23,332,332,NA,1355,0,0.755,0,"-",0,0,"ul1-4",0.755,"2021-10-04_ul1-4",3,13,"4",4,30,2,"u","4"
"3161",2021-10-04,09:28:53,569,332,NA,1069,66,0.468,13,"0.268",0,30.89,"ul1-4",0.755,"2021-10-04_ul1-4",3,13,"4",4,30,2,"u","4"
"3162",2021-10-04,09:29:24,601,332,NA,1040,90,0.422,16,"0.303",0,37.98,"ul1-4",0.755,"2021-10-04_ul1-4",3,13,"4",4,30,2,"u","4"
"3163",2021-10-04,09:29:54,643,332,NA,1022,125,0.371,19.5,"0.326",0,46.38,"ul1-4",0.755,"2021-10-04_ul1-4",3,13,"4",4,30,2,"u","4"
"3164",2021-10-04,09:30:24,705,332,NA,983,190,0.283,22.6,"0.378",0,53.77,"ul1-4",0.755,"2021-10-04_ul1-4",3,13,"4",4,30,2,"u","4"
"3165",2021-10-04,09:30:54,737,332,NA,915,285,0.195,23.3,"0.481",0,55.58,"ul1-4",0.755,"2021-10-04_ul1-4",3,13,"4",4,30,2,"u","4"
"3166",2021-10-04,09:31:25,752,332,NA,854,420,0.119,21,"0.587",0,49.98,"ul1-4",0.755,"2021-10-04_ul1-4",3,13,"4",4,30,2,"u","4"
"3167",2021-10-04,09:31:55,756,332,NA,803,625,0.059,15.5,"0.687",0,36.88,"ul1-4",0.755,"2021-10-04_ul1-4",3,13,"4",4,30,2,"u","4"
"3168",2021-10-04,09:32:25,731,332,NA,762,820,0.041,14.1,"0.778",0,33.62,"ul1-4",0.755,"2021-10-04_ul1-4",3,13,"4",4,30,2,"u","4"
"3169",2021-10-04,09:33:15,90,90,NA,264,0,0.659,0,"-",0,0,"hm2-1",0.659,"2021-10-04_hm2-1",3,14,"1",5,30,2,"h","1"
"3170",2021-10-04,09:33:45,110,90,NA,221,66,0.502,13.9,"0.195",0,33.13,"hm2-1",0.659,"2021-10-04_hm2-1",3,14,"1",5,30,2,"h","1"
"3171",2021-10-04,09:34:15,108,90,NA,193,90,0.44,16.6,"0.368",0,39.6,"hm2-1",0.659,"2021-10-04_hm2-1",3,14,"1",5,30,2,"h","1"
"3172",2021-10-04,09:34:46,114,90,NA,181,125,0.37,19.4,"0.459",0,46.25,"hm2-1",0.659,"2021-10-04_hm2-1",3,14,"1",5,30,2,"h","1"
"3173",2021-10-04,09:35:16,119,90,NA,164,190,0.274,21.9,"0.610",0,52.06,"hm2-1",0.659,"2021-10-04_hm2-1",3,14,"1",5,30,2,"h","1"
"3174",2021-10-04,09:35:46,123,90,NA,153,285,0.196,23.5,"0.725",0,55.86,"hm2-1",0.659,"2021-10-04_hm2-1",3,14,"1",5,30,2,"h","1"
"3175",2021-10-04,09:36:16,126,90,NA,146,420,0.137,24.2,"0.808",0,57.54,"hm2-1",0.659,"2021-10-04_hm2-1",3,14,"1",5,30,2,"h","1"
"3176",2021-10-04,09:36:47,129,90,NA,142,625,0.092,24.2,"0.859",0,57.5,"hm2-1",0.659,"2021-10-04_hm2-1",3,14,"1",5,30,2,"h","1"
"3177",2021-10-04,09:37:17,130,90,NA,142,820,0.085,29.3,"0.859",0,69.7,"hm2-1",0.659,"2021-10-04_hm2-1",3,14,"1",5,30,2,"h","1"
"3178",2021-10-04,09:37:58,122,122,NA,294,0,0.585,0,"-",0,0,"hm2-2",0.585,"2021-10-04_hm2-2",3,14,"2",5,30,2,"h","2"
"3179",2021-10-04,09:38:29,148,122,NA,234,66,0.368,10.2,"0.256",0,24.29,"hm2-2",0.585,"2021-10-04_hm2-2",3,14,"2",5,30,2,"h","2"
"3180",2021-10-04,09:38:59,148,122,NA,213,90,0.305,11.5,"0.380",0,27.45,"hm2-2",0.585,"2021-10-04_hm2-2",3,14,"2",5,30,2,"h","2"
"3181",2021-10-04,09:39:29,153,122,NA,198,125,0.227,11.9,"0.485",0,28.38,"hm2-2",0.585,"2021-10-04_hm2-2",3,14,"2",5,30,2,"h","2"
"3182",2021-10-04,09:40:00,156,122,NA,190,190,0.179,14.3,"0.547",0,34.01,"hm2-2",0.585,"2021-10-04_hm2-2",3,14,"2",5,30,2,"h","2"
"3183",2021-10-04,09:40:30,157,122,NA,181,285,0.133,15.9,"0.624",0,37.91,"hm2-2",0.585,"2021-10-04_hm2-2",3,14,"2",5,30,2,"h","2"
"3184",2021-10-04,09:41:00,158,122,NA,176,420,0.102,18,"0.670",0,42.84,"hm2-2",0.585,"2021-10-04_hm2-2",3,14,"2",5,30,2,"h","2"
"3185",2021-10-04,09:41:30,163,122,NA,173,625,0.058,15.2,"0.699",0,36.25,"hm2-2",0.585,"2021-10-04_hm2-2",3,14,"2",5,30,2,"h","2"
"3186",2021-10-04,09:42:01,165,122,NA,175,820,0.057,19.6,"0.680",0,46.74,"hm2-2",0.585,"2021-10-04_hm2-2",3,14,"2",5,30,2,"h","2"
"3187",2021-10-04,09:42:36,114,114,NA,327,0,0.651,0,"-",0,0,"hm2-3",0.651,"2021-10-04_hm2-3",3,14,"3",5,30,2,"h","3"
"3188",2021-10-04,09:43:07,133,114,NA,256,66,0.48,13.3,"0.277",0,31.68,"hm2-3",0.651,"2021-10-04_hm2-3",3,14,"3",5,30,2,"h","3"
"3189",2021-10-04,09:43:37,129,114,NA,218,90,0.408,15.4,"0.500",0,36.72,"hm2-3",0.651,"2021-10-04_hm2-3",3,14,"3",5,30,2,"h","3"
"3190",2021-10-04,09:44:07,134,114,NA,192,125,0.302,15.9,"0.703",0,37.75,"hm2-3",0.651,"2021-10-04_hm2-3",3,14,"3",5,30,2,"h","3"
"3191",2021-10-04,09:44:38,137,114,NA,175,190,0.217,17.3,"0.869",0,41.23,"hm2-3",0.651,"2021-10-04_hm2-3",3,14,"3",5,30,2,"h","3"
"3192",2021-10-04,09:45:08,141,114,NA,166,285,0.151,18.1,"0.970",0,43.03,"hm2-3",0.651,"2021-10-04_hm2-3",3,14,"3",5,30,2,"h","3"
"3193",2021-10-04,09:45:38,145,114,NA,159,420,0.088,15.5,"1.057",0,36.96,"hm2-3",0.651,"2021-10-04_hm2-3",3,14,"3",5,30,2,"h","3"
"3194",2021-10-04,09:46:09,149,114,NA,156,625,0.045,11.8,"1.096",0,28.12,"hm2-3",0.651,"2021-10-04_hm2-3",3,14,"3",5,30,2,"h","3"
"3195",2021-10-04,09:46:39,149,114,NA,161,820,0.075,25.8,"1.031",0,61.5,"hm2-3",0.651,"2021-10-04_hm2-3",3,14,"3",5,30,2,"h","3"
"3196",2021-10-04,09:46:57,90,90,NA,196,0,0.541,0,"-",0,0,"hm2-4",0.541,"2021-10-04_hm2-4",3,14,"4",5,30,2,"h","4"
"3197",2021-10-04,09:47:27,102,90,NA,168,66,0.393,10.9,"0.167",0,25.94,"hm2-4",0.541,"2021-10-04_hm2-4",3,14,"4",5,30,2,"h","4"
"3198",2021-10-04,09:47:58,101,90,NA,173,90,0.416,15.7,"0.133",0,37.44,"hm2-4",0.541,"2021-10-04_hm2-4",3,14,"4",5,30,2,"h","4"
"3199",2021-10-04,09:48:28,103,90,NA,164,125,0.372,19.5,"0.195",0,46.5,"hm2-4",0.541,"2021-10-04_hm2-4",3,14,"4",5,30,2,"h","4"
"3200",2021-10-04,09:48:58,105,90,NA,148,190,0.291,23.2,"0.324",0,55.29,"hm2-4",0.541,"2021-10-04_hm2-4",3,14,"4",5,30,2,"h","4"
"3201",2021-10-04,09:49:28,111,90,NA,136,285,0.184,22,"0.441",0,52.44,"hm2-4",0.541,"2021-10-04_hm2-4",3,14,"4",5,30,2,"h","4"
"3202",2021-10-04,09:49:59,113,90,NA,131,420,0.137,24.2,"0.496",0,57.54,"hm2-4",0.541,"2021-10-04_hm2-4",3,14,"4",5,30,2,"h","4"
"3203",2021-10-04,09:50:29,118,90,NA,125,625,0.056,14.7,"0.568",0,35,"hm2-4",0.541,"2021-10-04_hm2-4",3,14,"4",5,30,2,"h","4"
"3204",2021-10-04,09:50:59,118,90,NA,127,820,0.071,24.5,"0.543",0,58.22,"hm2-4",0.541,"2021-10-04_hm2-4",3,14,"4",5,30,2,"h","4"
"3205",2021-10-04,09:51:17,237,237,NA,1002,0,0.763,0,"-",0,0,"ul2-1",0.763,"2021-10-04_ul2-1",3,14,"1",5,30,2,"u","1"
"3206",2021-10-04,09:51:47,414,237,NA,802,66,0.484,13.4,"0.249",0,31.94,"ul2-1",0.763,"2021-10-04_ul2-1",3,14,"1",5,30,2,"u","1"
"3207",2021-10-04,09:52:17,454,237,NA,765,90,0.407,15.4,"0.310",0,36.63,"ul2-1",0.763,"2021-10-04_ul2-1",3,14,"1",5,30,2,"u","1"
"3208",2021-10-04,09:52:48,508,237,NA,743,125,0.316,16.6,"0.349",0,39.5,"ul2-1",0.763,"2021-10-04_ul2-1",3,14,"1",5,30,2,"u","1"
"3209",2021-10-04,09:53:18,561,237,NA,726,190,0.227,18.1,"0.380",0,43.13,"ul2-1",0.763,"2021-10-04_ul2-1",3,14,"1",5,30,2,"u","1"
"3210",2021-10-04,09:53:48,603,237,NA,707,285,0.147,17.6,"0.417",0,41.89,"ul2-1",0.763,"2021-10-04_ul2-1",3,14,"1",5,30,2,"u","1"
"3211",2021-10-04,09:54:19,629,237,NA,689,420,0.087,15.3,"0.454",0,36.54,"ul2-1",0.763,"2021-10-04_ul2-1",3,14,"1",5,30,2,"u","1"
"3212",2021-10-04,09:54:49,645,237,NA,662,625,0.026,6.8,"0.514",0,16.25,"ul2-1",0.763,"2021-10-04_ul2-1",3,14,"1",5,30,2,"u","1"
"3213",2021-10-04,09:55:19,630,237,NA,641,820,0.017,5.9,"0.563",0,13.94,"ul2-1",0.763,"2021-10-04_ul2-1",3,14,"1",5,30,2,"u","1"
"3214",2021-10-04,09:55:47,238,238,NA,1244,0,0.809,0,"-",0,0,"ul2-2",0.809,"2021-10-04_ul2-2",3,14,"2",5,30,2,"u","2"
"3215",2021-10-04,09:56:17,403,238,NA,891,66,0.548,15.2,"0.396",0,36.17,"ul2-2",0.809,"2021-10-04_ul2-2",3,14,"2",5,30,2,"u","2"
"3216",2021-10-04,09:56:48,427,238,NA,854,90,0.5,18.9,"0.457",0,45,"ul2-2",0.809,"2021-10-04_ul2-2",3,14,"2",5,30,2,"u","2"
"3217",2021-10-04,09:57:18,468,238,NA,827,125,0.434,22.8,"0.504",0,54.25,"ul2-2",0.809,"2021-10-04_ul2-2",3,14,"2",5,30,2,"u","2"
"3218",2021-10-04,09:57:48,517,238,NA,803,190,0.356,28.4,"0.549",0,67.64,"ul2-2",0.809,"2021-10-04_ul2-2",3,14,"2",5,30,2,"u","2"
"3219",2021-10-04,09:58:19,568,238,NA,778,285,0.27,32.3,"0.599",0,76.95,"ul2-2",0.809,"2021-10-04_ul2-2",3,14,"2",5,30,2,"u","2"
"3220",2021-10-04,09:58:49,609,238,NA,745,420,0.183,32.3,"0.670",0,76.86,"ul2-2",0.809,"2021-10-04_ul2-2",3,14,"2",5,30,2,"u","2"
"3221",2021-10-04,09:59:19,637,238,NA,706,625,0.098,25.7,"0.762",0,61.25,"ul2-2",0.809,"2021-10-04_ul2-2",3,14,"2",5,30,2,"u","2"
"3222",2021-10-04,09:59:49,628,238,NA,679,820,0.075,25.8,"0.832",0,61.5,"ul2-2",0.809,"2021-10-04_ul2-2",3,14,"2",5,30,2,"u","2"
"3223",2021-10-04,10:00:15,228,228,NA,1166,0,0.804,0,"-",0,0,"ul2-3",0.804,"2021-10-04_ul2-3",3,14,"3",5,30,2,"u","3"
"3224",2021-10-04,10:00:46,464,228,NA,1019,66,0.545,15.1,"0.144",0,35.97,"ul2-3",0.804,"2021-10-04_ul2-3",3,14,"3",5,30,2,"u","3"
"3225",2021-10-04,10:01:16,502,228,NA,987,90,0.491,18.6,"0.181",0,44.19,"ul2-3",0.804,"2021-10-04_ul2-3",3,14,"3",5,30,2,"u","3"
"3226",2021-10-04,10:01:46,540,228,NA,962,125,0.439,23,"0.212",0,54.88,"ul2-3",0.804,"2021-10-04_ul2-3",3,14,"3",5,30,2,"u","3"
"3227",2021-10-04,10:02:16,588,228,NA,941,190,0.375,29.9,"0.239",0,71.25,"ul2-3",0.804,"2021-10-04_ul2-3",3,14,"3",5,30,2,"u","3"
"3228",2021-10-04,10:02:47,634,228,NA,896,285,0.292,35,"0.301",0,83.22,"ul2-3",0.804,"2021-10-04_ul2-3",3,14,"3",5,30,2,"u","3"
"3229",2021-10-04,10:03:17,663,228,NA,845,420,0.215,37.9,"0.380",0,90.3,"ul2-3",0.804,"2021-10-04_ul2-3",3,14,"3",5,30,2,"u","3"
"3230",2021-10-04,10:03:47,694,228,NA,797,625,0.129,33.9,"0.463",0,80.62,"ul2-3",0.804,"2021-10-04_ul2-3",3,14,"3",5,30,2,"u","3"
"3231",2021-10-04,10:04:18,686,228,NA,761,820,0.099,34.1,"0.532",0,81.18,"ul2-3",0.804,"2021-10-04_ul2-3",3,14,"3",5,30,2,"u","3"
"3232",2021-10-04,10:04:46,300,300,NA,1424,0,0.789,0,"-",0,0,"ul2-4",0.789,"2021-10-04_ul2-4",3,14,"4",5,30,2,"u","4"
"3233",2021-10-04,10:05:16,613,300,NA,1157,66,0.47,13,"0.231",0,31.02,"ul2-4",0.789,"2021-10-04_ul2-4",3,14,"4",5,30,2,"u","4"
"3234",2021-10-04,10:05:47,629,300,NA,1120,90,0.438,16.6,"0.271",0,39.42,"ul2-4",0.789,"2021-10-04_ul2-4",3,14,"4",5,30,2,"u","4"
"3235",2021-10-04,10:06:17,644,300,NA,1073,125,0.4,21,"0.327",0,50,"ul2-4",0.789,"2021-10-04_ul2-4",3,14,"4",5,30,2,"u","4"
"3236",2021-10-04,10:06:47,671,300,NA,998,190,0.328,26.2,"0.427",0,62.32,"ul2-4",0.789,"2021-10-04_ul2-4",3,14,"4",5,30,2,"u","4"
"3237",2021-10-04,10:07:18,706,300,NA,933,285,0.243,29.1,"0.526",0,69.25,"ul2-4",0.789,"2021-10-04_ul2-4",3,14,"4",5,30,2,"u","4"
"3238",2021-10-04,10:07:48,736,300,NA,877,420,0.161,28.4,"0.624",0,67.62,"ul2-4",0.789,"2021-10-04_ul2-4",3,14,"4",5,30,2,"u","4"
"3239",2021-10-04,10:08:18,760,300,NA,832,625,0.087,22.8,"0.712",0,54.37,"ul2-4",0.789,"2021-10-04_ul2-4",3,14,"4",5,30,2,"u","4"
"3240",2021-10-04,10:08:49,751,300,NA,798,820,0.059,20.3,"0.784",0,48.38,"ul2-4",0.789,"2021-10-04_ul2-4",3,14,"4",5,30,2,"u","4"
"3241",2021-10-04,10:09:19,85,85,NA,236,0,0.64,0,"-",0,0,"hm3-1",0.64,"2021-10-04_hm3-1",3,15,"1",6,27,2,"h","1"
"3242",2021-10-04,10:09:49,96,85,NA,197,66,0.513,14.2,"0.198",0,33.86,"hm3-1",0.64,"2021-10-04_hm3-1",3,15,"1",6,27,2,"h","1"
"3243",2021-10-04,10:10:19,96,85,NA,176,90,0.455,17.2,"0.341",0,40.95,"hm3-1",0.64,"2021-10-04_hm3-1",3,15,"1",6,27,2,"h","1"
"3244",2021-10-04,10:10:50,97,85,NA,153,125,0.366,19.2,"0.542",0,45.75,"hm3-1",0.64,"2021-10-04_hm3-1",3,15,"1",6,27,2,"h","1"
"3245",2021-10-04,10:11:20,98,85,NA,139,190,0.295,23.5,"0.698",0,56.05,"hm3-1",0.64,"2021-10-04_hm3-1",3,15,"1",6,27,2,"h","1"
"3246",2021-10-04,10:11:50,100,85,NA,128,285,0.219,26.2,"0.844",0,62.42,"hm3-1",0.64,"2021-10-04_hm3-1",3,15,"1",6,27,2,"h","1"
"3247",2021-10-04,10:12:20,104,85,NA,123,420,0.154,27.2,"0.919",0,64.68,"hm3-1",0.64,"2021-10-04_hm3-1",3,15,"1",6,27,2,"h","1"
"3248",2021-10-04,10:12:51,109,85,NA,121,625,0.099,26,"0.950",0,61.88,"hm3-1",0.64,"2021-10-04_hm3-1",3,15,"1",6,27,2,"h","1"
"3249",2021-10-04,10:13:21,109,85,NA,120,820,0.092,31.7,"0.967",0,75.44,"hm3-1",0.64,"2021-10-04_hm3-1",3,15,"1",6,27,2,"h","1"
"3250",2021-10-04,10:13:42,109,109,NA,278,0,0.608,0,"-",0,0,"hm3-2",0.608,"2021-10-04_hm3-2",3,15,"2",6,27,2,"h","2"
"3251",2021-10-04,10:14:13,120,109,NA,206,66,0.417,11.6,"0.350",0,27.52,"hm3-2",0.608,"2021-10-04_hm3-2",3,15,"2",6,27,2,"h","2"
"3252",2021-10-04,10:14:43,117,109,NA,198,90,0.409,15.5,"0.404",0,36.81,"hm3-2",0.608,"2021-10-04_hm3-2",3,15,"2",6,27,2,"h","2"
"3253",2021-10-04,10:15:13,119,109,NA,176,125,0.324,17,"0.580",0,40.5,"hm3-2",0.608,"2021-10-04_hm3-2",3,15,"2",6,27,2,"h","2"
"3254",2021-10-04,10:15:44,123,109,NA,161,190,0.236,18.8,"0.727",0,44.84,"hm3-2",0.608,"2021-10-04_hm3-2",3,15,"2",6,27,2,"h","2"
"3255",2021-10-04,10:16:14,124,109,NA,149,285,0.168,20.1,"0.866",0,47.88,"hm3-2",0.608,"2021-10-04_hm3-2",3,15,"2",6,27,2,"h","2"
"3256",2021-10-04,10:16:44,127,109,NA,144,420,0.118,20.8,"0.931",0,49.56,"hm3-2",0.608,"2021-10-04_hm3-2",3,15,"2",6,27,2,"h","2"
"3257",2021-10-04,10:17:14,128,109,NA,140,625,0.086,22.6,"0.986",0,53.75,"hm3-2",0.608,"2021-10-04_hm3-2",3,15,"2",6,27,2,"h","2"
"3258",2021-10-04,10:17:45,130,109,NA,141,820,0.078,26.9,"0.972",0,63.96,"hm3-2",0.608,"2021-10-04_hm3-2",3,15,"2",6,27,2,"h","2"
"3259",2021-10-04,10:18:00,99,99,NA,270,0,0.633,0,"-",0,0,"hm3-3",0.633,"2021-10-04_hm3-3",3,15,"3",6,27,2,"h","3"
"3260",2021-10-04,10:18:30,118,99,NA,254,66,0.535,14.8,"0.063",0,35.31,"hm3-3",0.633,"2021-10-04_hm3-3",3,15,"3",6,27,2,"h","3"
"3261",2021-10-04,10:19:00,116,99,NA,239,90,0.515,19.5,"0.130",0,46.35,"hm3-3",0.633,"2021-10-04_hm3-3",3,15,"3",6,27,2,"h","3"
"3262",2021-10-04,10:19:31,117,99,NA,192,125,0.391,20.5,"0.406",0,48.88,"hm3-3",0.633,"2021-10-04_hm3-3",3,15,"3",6,27,2,"h","3"
"3263",2021-10-04,10:20:01,119,99,NA,168,190,0.292,23.3,"0.607",0,55.48,"hm3-3",0.633,"2021-10-04_hm3-3",3,15,"3",6,27,2,"h","3"
"3264",2021-10-04,10:20:31,121,99,NA,154,285,0.214,25.6,"0.753",0,60.99,"hm3-3",0.633,"2021-10-04_hm3-3",3,15,"3",6,27,2,"h","3"
"3265",2021-10-04,10:21:02,126,99,NA,145,420,0.131,23.1,"0.862",0,55.02,"hm3-3",0.633,"2021-10-04_hm3-3",3,15,"3",6,27,2,"h","3"
"3266",2021-10-04,10:21:32,131,99,NA,142,625,0.077,20.2,"0.901",0,48.12,"hm3-3",0.633,"2021-10-04_hm3-3",3,15,"3",6,27,2,"h","3"
"3267",2021-10-04,10:22:02,130,99,NA,142,820,0.085,29.3,"0.901",0,69.7,"hm3-3",0.633,"2021-10-04_hm3-3",3,15,"3",6,27,2,"h","3"
"3268",2021-10-04,10:22:45,82,82,NA,204,0,0.598,0,"-",0,0,"hm3-4",0.598,"2021-10-04_hm3-4",3,15,"4",6,27,2,"h","4"
"3269",2021-10-04,10:23:15,102,82,NA,184,66,0.446,12.4,"0.109",0,29.44,"hm3-4",0.598,"2021-10-04_hm3-4",3,15,"4",6,27,2,"h","4"
"3270",2021-10-04,10:23:45,101,82,NA,176,90,0.426,16.1,"0.159",0,38.34,"hm3-4",0.598,"2021-10-04_hm3-4",3,15,"4",6,27,2,"h","4"
"3271",2021-10-04,10:24:16,103,82,NA,164,125,0.372,19.5,"0.244",0,46.5,"hm3-4",0.598,"2021-10-04_hm3-4",3,15,"4",6,27,2,"h","4"
"3272",2021-10-04,10:24:46,104,82,NA,149,190,0.302,24.1,"0.369",0,57.38,"hm3-4",0.598,"2021-10-04_hm3-4",3,15,"4",6,27,2,"h","4"
"3273",2021-10-04,10:25:16,108,82,NA,140,285,0.229,27.4,"0.457",0,65.26,"hm3-4",0.598,"2021-10-04_hm3-4",3,15,"4",6,27,2,"h","4"
"3274",2021-10-04,10:25:47,109,82,NA,132,420,0.174,30.7,"0.545",0,73.08,"hm3-4",0.598,"2021-10-04_hm3-4",3,15,"4",6,27,2,"h","4"
"3275",2021-10-04,10:26:17,116,82,NA,127,625,0.087,22.8,"0.606",0,54.37,"hm3-4",0.598,"2021-10-04_hm3-4",3,15,"4",6,27,2,"h","4"
"3276",2021-10-04,10:26:47,117,82,NA,128,820,0.086,29.6,"0.594",0,70.52,"hm3-4",0.598,"2021-10-04_hm3-4",3,15,"4",6,27,2,"h","4"
"3277",2021-10-04,10:27:08,228,228,NA,1022,0,0.777,0,"-",0,0,"ul3-1",0.777,"2021-10-04_ul3-1",3,15,"1",6,27,2,"u","1"
"3278",2021-10-04,10:27:38,410,228,NA,816,66,0.498,13.8,"0.252",0,32.87,"ul3-1",0.777,"2021-10-04_ul3-1",3,15,"1",6,27,2,"u","1"
"3279",2021-10-04,10:28:08,435,228,NA,771,90,0.436,16.5,"0.326",0,39.24,"ul3-1",0.777,"2021-10-04_ul3-1",3,15,"1",6,27,2,"u","1"
"3280",2021-10-04,10:28:39,478,228,NA,738,125,0.352,18.5,"0.385",0,44,"ul3-1",0.777,"2021-10-04_ul3-1",3,15,"1",6,27,2,"u","1"
"3281",2021-10-04,10:29:09,525,228,NA,708,190,0.258,20.6,"0.444",0,49.02,"ul3-1",0.777,"2021-10-04_ul3-1",3,15,"1",6,27,2,"u","1"
"3282",2021-10-04,10:29:39,567,228,NA,684,285,0.171,20.5,"0.494",0,48.74,"ul3-1",0.777,"2021-10-04_ul3-1",3,15,"1",6,27,2,"u","1"
"3283",2021-10-04,10:30:10,595,228,NA,659,420,0.097,17.1,"0.551",0,40.74,"ul3-1",0.777,"2021-10-04_ul3-1",3,15,"1",6,27,2,"u","1"
"3284",2021-10-04,10:30:40,607,228,NA,629,625,0.035,9.2,"0.625",0,21.88,"ul3-1",0.777,"2021-10-04_ul3-1",3,15,"1",6,27,2,"u","1"
"3285",2021-10-04,10:31:10,590,228,NA,602,820,0.02,6.9,"0.698",0,16.4,"ul3-1",0.777,"2021-10-04_ul3-1",3,15,"1",6,27,2,"u","1"
"3286",2021-10-04,10:31:32,217,217,NA,1018,0,0.787,0,"-",0,0,"ul3-2",0.787,"2021-10-04_ul3-2",3,15,"2",6,27,2,"u","2"
"3287",2021-10-04,10:32:02,389,217,NA,801,66,0.514,14.2,"0.271",0,33.92,"ul3-2",0.787,"2021-10-04_ul3-2",3,15,"2",6,27,2,"u","2"
"3288",2021-10-04,10:32:33,402,217,NA,756,90,0.468,17.7,"0.347",0,42.12,"ul3-2",0.787,"2021-10-04_ul3-2",3,15,"2",6,27,2,"u","2"
"3289",2021-10-04,10:33:03,434,217,NA,731,125,0.406,21.3,"0.393",0,50.75,"ul3-2",0.787,"2021-10-04_ul3-2",3,15,"2",6,27,2,"u","2"
"3290",2021-10-04,10:33:33,481,217,NA,701,190,0.314,25.1,"0.452",0,59.66,"ul3-2",0.787,"2021-10-04_ul3-2",3,15,"2",6,27,2,"u","2"
