Date,Time,ID,run,rlc_day,treatment,plant_id,temp,F,F0,Fm,Fm',Epar,Y(II),ETR,FvFm,NPQ,rETR,deltaNPQ
2023-03-24,9:18:38,hm114,2,5,2,,27,130,130,338,338,0,0.615,0,0.615,-,0,0
2023-03-24,9:19:08,hm114,2,5,2,,27,145,130,338,313,45,0.537,10.1,0.615,0.08,24.17,0
2023-03-24,9:19:39,hm114,2,5,2,,27,147,130,338,278,66,0.471,13.1,0.615,0.216,31.09,0
2023-03-24,9:20:09,hm114,2,5,2,,27,146,130,338,241,90,0.394,14.9,0.615,0.402,35.46,0
2023-03-24,9:20:39,hm114,2,5,2,,27,147,130,338,218,125,0.326,17.1,0.615,0.55,40.75,0
2023-03-24,9:21:10,hm114,2,5,2,,27,150,130,338,201,190,0.254,20.3,0.615,0.682,48.26,0
2023-03-24,9:21:40,hm114,2,5,2,,27,152,130,338,185,285,0.178,21.3,0.615,0.827,50.73,0
2023-03-24,9:22:10,hm114,2,5,2,,27,158,130,338,179,420,0.117,20.6,0.615,0.888,49.14,0
2023-03-24,9:22:41,hm114,2,5,2,,27,160,130,338,176,625,0.091,23.9,0.615,0.92,56.88,0.84
2023-03-24,9:23:29,hm115,2,5,3,,27,87,87,249,249,0,0.651,0,0.651,-,0,0
2023-03-24,9:24:00,hm115,2,5,3,,27,98,87,249,195,45,0.497,9.4,0.651,0.277,22.36,0
2023-03-24,9:24:30,hm115,2,5,3,,27,97,87,249,170,66,0.429,11.9,0.651,0.465,28.31,0
2023-03-24,9:25:00,hm115,2,5,3,,27,96,87,249,151,90,0.364,13.8,0.651,0.649,32.76,0
2023-03-24,9:25:31,hm115,2,5,3,,27,98,87,249,139,125,0.295,15.5,0.651,0.791,36.88,0
2023-03-24,9:26:01,hm115,2,5,3,,27,102,87,249,128,190,0.203,16.2,0.651,0.945,38.57,0
2023-03-24,9:26:31,hm115,2,5,3,,27,104,87,249,125,285,0.168,20.1,0.651,0.992,47.88,0
2023-03-24,9:27:01,hm115,2,5,3,,27,105,87,249,119,420,0.118,20.8,0.651,1.092,49.56,0
2023-03-24,9:27:32,hm115,2,5,3,,27,109,87,249,121,625,0.099,26,0.651,1.058,61.88,0.781
2023-03-24,9:28:36,hm116,2,5,4,,27,93,93,276,276,0,0.663,0,0.663,-,0,0
2023-03-24,9:29:06,hm116,2,5,4,,27,103,93,276,251,45,0.59,11.2,0.663,0.1,26.55,0
2023-03-24,9:29:37,hm116,2,5,4,,27,107,93,276,208,66,0.486,13.5,0.663,0.327,32.08,0
2023-03-24,9:30:07,hm116,2,5,4,,27,107,93,276,179,90,0.402,15.2,0.663,0.542,36.18,0
2023-03-24,9:30:37,hm116,2,5,4,,27,109,93,276,156,125,0.301,15.8,0.663,0.769,37.62,0
2023-03-24,9:31:07,hm116,2,5,4,,27,111,93,276,140,190,0.207,16.5,0.663,0.971,39.33,0
2023-03-24,9:31:38,hm116,2,5,4,,27,115,93,276,134,285,0.142,17,0.663,1.06,40.47,0
2023-03-24,9:32:08,hm116,2,5,4,,27,117,93,276,130,420,0.1,17.6,0.663,1.123,42,0
2023-03-24,9:32:38,hm116,2,5,4,,27,121,93,276,129,625,0.062,16.3,0.663,1.14,38.75,1.04
2023-03-24,9:33:42,ul113,2,5,1,,27,138,138,458,458,0,0.699,0,0.699,-,0,0
2023-03-24,9:34:12,ul113,2,5,1,,27,191,138,458,409,45,0.533,10.1,0.699,0.12,23.99,0
2023-03-24,9:34:42,ul113,2,5,1,,27,208,138,458,386,66,0.461,12.8,0.699,0.187,30.43,0
2023-03-24,9:35:13,ul113,2,5,1,,27,232,138,458,377,90,0.385,14.6,0.699,0.215,34.65,0
2023-03-24,9:35:43,ul113,2,5,1,,27,264,138,458,372,125,0.29,15.2,0.699,0.231,36.25,0
2023-03-24,9:36:13,ul113,2,5,1,,27,291,138,458,365,190,0.203,16.2,0.699,0.255,38.57,0
2023-03-24,9:36:44,ul113,2,5,1,,27,318,138,458,358,285,0.112,13.4,0.699,0.279,31.92,0
2023-03-24,9:37:14,ul113,2,5,1,,27,332,138,458,355,420,0.065,11.5,0.699,0.29,27.3,0
2023-03-24,9:37:44,ul113,2,5,1,,27,338,138,458,341,625,0.009,2.4,0.699,0.343,5.62,0.223
2023-03-24,9:38:09,ul114,2,5,2,,27,358,358,1374,1374,0,0.739,0,0.739,-,0,0
2023-03-24,9:38:40,ul114,2,5,2,,27,582,358,1374,1273,45,0.543,10.3,0.739,0.079,24.44,0
2023-03-24,9:39:10,ul114,2,5,2,,27,629,358,1374,1210,66,0.48,13.3,0.739,0.136,31.68,0
2023-03-24,9:39:40,ul114,2,5,2,,27,658,358,1374,1163,90,0.434,16.4,0.739,0.181,39.06,0
2023-03-24,9:40:10,ul114,2,5,2,,27,727,358,1374,1125,125,0.354,18.6,0.739,0.221,44.25,0
2023-03-24,9:40:41,ul114,2,5,2,,27,809,358,1374,1091,190,0.258,20.6,0.739,0.259,49.02,0
2023-03-24,9:41:11,ul114,2,5,2,,27,875,358,1374,1054,285,0.17,20.3,0.739,0.304,48.45,0
2023-03-24,9:41:41,ul114,2,5,2,,27,909,358,1374,1014,420,0.104,18.3,0.739,0.355,43.68,0
2023-03-24,9:42:12,ul114,2,5,2,,27,917,358,1374,969,625,0.054,14.2,0.739,0.418,33.75,0.339
2023-03-24,9:42:51,ul115,2,5,3,,27,300,300,1393,1393,0,0.785,0,0.785,-,0,0
2023-03-24,9:43:22,ul115,2,5,3,,27,599,300,1393,1308,45,0.542,10.2,0.785,0.065,24.39,0
2023-03-24,9:43:52,ul115,2,5,3,,27,648,300,1393,1251,66,0.482,13.4,0.785,0.114,31.81,0
2023-03-24,9:44:22,ul115,2,5,3,,27,635,300,1393,1203,90,0.472,17.8,0.785,0.158,42.48,0
2023-03-24,9:44:52,ul115,2,5,3,,27,667,300,1393,1159,125,0.425,22.3,0.785,0.202,53.12,0
2023-03-24,9:45:23,ul115,2,5,3,,27,737,300,1393,1116,190,0.34,27.1,0.785,0.248,64.6,0
2023-03-24,9:45:53,ul115,2,5,3,,27,803,300,1393,1068,285,0.248,29.7,0.785,0.304,70.68,0
2023-03-24,9:46:23,ul115,2,5,3,,27,855,300,1393,1024,420,0.165,29.1,0.785,0.36,69.3,0
2023-03-24,9:46:54,ul115,2,5,3,,27,887,300,1393,982,625,0.097,25.5,0.785,0.419,60.62,0.354
2023-03-24,9:47:34,ul116,2,5,4,,27,252,252,1130,1130,0,0.777,0,0.777,-,0,0
2023-03-24,9:48:04,ul116,2,5,4,,27,482,252,1130,1000,45,0.518,9.8,0.777,0.13,23.31,0
2023-03-24,9:48:34,ul116,2,5,4,,27,501,252,1130,951,66,0.473,13.1,0.777,0.188,31.22,0
2023-03-24,9:49:05,ul116,2,5,4,,27,475,252,1130,907,90,0.476,18,0.777,0.246,42.84,0
2023-03-24,9:49:35,ul116,2,5,4,,27,508,252,1130,867,125,0.414,21.7,0.777,0.303,51.75,0
2023-03-24,9:50:05,ul116,2,5,4,,27,555,252,1130,817,190,0.321,25.6,0.777,0.383,60.99,0
2023-03-24,9:50:36,ul116,2,5,4,,27,598,252,1130,776,285,0.229,27.4,0.777,0.456,65.27,0
2023-03-24,9:51:06,ul116,2,5,4,,27,625,252,1130,734,420,0.149,26.3,0.777,0.54,62.58,0
2023-03-24,9:51:36,ul116,2,5,4,,27,642,252,1130,701,625,0.084,22.1,0.777,0.612,52.5,0.482
2023-03-24,9:51:58,hm117,2,5,1,,30,98,98,298,298,0,0.671,0,0.671,-,0,0
2023-03-24,9:52:28,hm117,2,5,1,,30,112,98,298,212,45,0.472,8.9,0.671,0.406,21.24,0
2023-03-24,9:52:59,hm117,2,5,1,,30,117,98,298,193,66,0.394,10.9,0.671,0.544,26,0
2023-03-24,9:53:29,hm117,2,5,1,,30,119,98,298,173,90,0.312,11.8,0.671,0.723,28.08,0
2023-03-24,9:53:59,hm117,2,5,1,,30,122,98,298,158,125,0.228,12,0.671,0.886,28.5,0
2023-03-24,9:54:29,hm117,2,5,1,,30,125,98,298,150,190,0.167,13.3,0.671,0.987,31.73,0
2023-03-24,9:55:00,hm117,2,5,1,,30,129,98,298,145,285,0.11,13.2,0.671,1.055,31.35,0
2023-03-24,9:55:30,hm117,2,5,1,,30,133,98,298,142,420,0.063,11.1,0.671,1.099,26.46,0
2023-03-24,9:56:00,hm117,2,5,1,,30,136,98,298,145,625,0.062,16.3,0.671,1.055,38.75,0.649
2023-03-24,9:56:20,hm118,2,5,2,,30,92,92,252,252,0,0.635,0,0.635,-,0,0
2023-03-24,9:56:51,hm118,2,5,2,,30,99,92,252,202,45,0.51,9.6,0.635,0.248,22.95,0
2023-03-24,9:57:21,hm118,2,5,2,,30,101,92,252,189,66,0.466,12.9,0.635,0.333,30.76,0
2023-03-24,9:57:51,hm118,2,5,2,,30,100,92,252,169,90,0.408,15.4,0.635,0.491,36.72,0
2023-03-24,9:58:21,hm118,2,5,2,,30,103,92,252,156,125,0.34,17.9,0.635,0.615,42.5,0
2023-03-24,9:58:52,hm118,2,5,2,,30,105,92,252,141,190,0.255,20.3,0.635,0.787,48.45,0
2023-03-24,9:59:22,hm118,2,5,2,,30,108,92,252,132,285,0.182,21.8,0.635,0.909,51.87,0
2023-03-24,9:59:52,hm118,2,5,2,,30,112,92,252,129,420,0.132,23.3,0.635,0.953,55.44,0
2023-03-24,10:00:23,hm118,2,5,2,,30,116,92,252,127,625,0.087,22.8,0.635,0.984,54.37,0.736
2023-03-24,10:00:46,hm119,2,5,3,,30,109,109,303,303,0,0.64,0,0.64,-,0,0
2023-03-24,10:01:16,hm119,2,5,3,,30,119,109,303,261,45,0.544,10.3,0.64,0.161,24.48,0
2023-03-24,10:01:47,hm119,2,5,3,,30,121,109,303,234,66,0.483,13.4,0.64,0.295,31.88,0
2023-03-24,10:02:17,hm119,2,5,3,,30,122,109,303,203,90,0.399,15.1,0.64,0.493,35.91,0
2023-03-24,10:02:47,hm119,2,5,3,,30,126,109,303,181,125,0.304,16,0.64,0.674,38,0
2023-03-24,10:03:18,hm119,2,5,3,,30,131,109,303,163,190,0.196,15.6,0.64,0.859,37.24,0
2023-03-24,10:03:48,hm119,2,5,3,,30,132,109,303,159,285,0.17,20.3,0.64,0.906,48.45,0
2023-03-24,10:04:18,hm119,2,5,3,,30,137,109,303,154,420,0.11,19.4,0.64,0.968,46.2,0
2023-03-24,10:04:48,hm119,2,5,3,,30,141,109,303,154,625,0.084,22.1,0.64,0.968,52.5,0.807
2023-03-24,10:05:42,hm120,2,5,4,,30,105,105,309,309,0,0.66,0,0.66,-,0,0
2023-03-24,10:06:12,hm120,2,5,4,,30,123,105,309,280,45,0.561,10.6,0.66,0.104,25.25,0
2023-03-24,10:06:42,hm120,2,5,4,,30,123,105,309,237,66,0.481,13.3,0.66,0.304,31.75,0
2023-03-24,10:07:13,hm120,2,5,4,,30,119,105,309,201,90,0.408,15.4,0.66,0.537,36.72,0
2023-03-24,10:07:43,hm120,2,5,4,,30,122,105,309,179,125,0.318,16.7,0.66,0.726,39.75,0
2023-03-24,10:08:13,hm120,2,5,4,,30,125,105,309,161,190,0.224,17.9,0.66,0.919,42.56,0
2023-03-24,10:08:44,hm120,2,5,4,,30,129,105,309,153,285,0.157,18.8,0.66,1.02,44.74,0
2023-03-24,10:09:14,hm120,2,5,4,,30,132,105,309,148,420,0.108,19.1,0.66,1.088,45.36,0
2023-03-24,10:09:44,hm120,2,5,4,,30,137,105,309,148,625,0.074,19.4,0.66,1.088,46.25,0.984
2023-03-24,10:10:08,ul117,2,5,1,,30,152,152,613,613,0,0.752,0,0.752,-,0,0
2023-03-24,10:10:38,ul117,2,5,1,,30,256,152,613,548,45,0.533,10.1,0.752,0.119,23.99,0
2023-03-24,10:11:09,ul117,2,5,1,,30,269,152,613,521,66,0.484,13.4,0.752,0.177,31.94,0
2023-03-24,10:11:39,ul117,2,5,1,,30,286,152,613,499,90,0.427,16.1,0.752,0.228,38.43,0
2023-03-24,10:12:09,ul117,2,5,1,,30,320,152,613,482,125,0.336,17.6,0.752,0.272,42,0
2023-03-24,10:12:40,ul117,2,5,1,,30,354,152,613,467,190,0.242,19.3,0.752,0.313,45.98,0
2023-03-24,10:13:10,ul117,2,5,1,,30,386,152,613,457,285,0.155,18.6,0.752,0.341,44.17,0
2023-03-24,10:13:40,ul117,2,5,1,,30,407,152,613,446,420,0.087,15.3,0.752,0.374,36.54,0
2023-03-24,10:14:11,ul117,2,5,1,,30,421,152,613,437,625,0.037,9.7,0.752,0.403,23.12,0.284
2023-03-24,10:14:31,ul118,2,5,2,,30,274,274,1240,1240,0,0.779,0,0.779,-,0,0
2023-03-24,10:15:01,ul118,2,5,2,,30,557,274,1240,1176,45,0.526,9.9,0.779,0.054,23.67,0
2023-03-24,10:15:31,ul118,2,5,2,,30,571,274,1240,1128,66,0.494,13.7,0.779,0.099,32.6,0
2023-03-24,10:16:01,ul118,2,5,2,,30,557,274,1240,1081,90,0.485,18.3,0.779,0.147,43.65,0
2023-03-24,10:16:32,ul118,2,5,2,,30,585,274,1240,1037,125,0.436,22.9,0.779,0.196,54.5,0
2023-03-24,10:17:02,ul118,2,5,2,,30,646,274,1240,1002,190,0.355,28.3,0.779,0.238,67.45,0
2023-03-24,10:17:32,ul118,2,5,2,,30,711,274,1240,965,285,0.263,31.5,0.779,0.285,74.95,0
2023-03-24,10:18:03,ul118,2,5,2,,30,756,274,1240,926,420,0.184,32.5,0.779,0.339,77.28,0
2023-03-24,10:18:33,ul118,2,5,2,,30,788,274,1240,890,625,0.115,30.2,0.779,0.393,71.88,0.339
2023-03-24,10:21:06,ul119,2,5,3,,30,271,271,1318,1318,0,0.794,0,0.794,-,0,0
2023-03-24,10:21:37,ul119,2,5,3,,30,520,271,1318,1190,45,0.563,10.6,0.794,0.108,25.33,0
2023-03-24,10:22:07,ul119,2,5,3,,30,565,271,1318,1154,66,0.51,14.1,0.794,0.142,33.66,0
2023-03-24,10:22:37,ul119,2,5,3,,30,571,271,1318,1131,90,0.495,18.7,0.794,0.165,44.55,0
2023-03-24,10:23:08,ul119,2,5,3,,30,594,271,1318,1105,125,0.462,24.3,0.794,0.193,57.75,0
2023-03-24,10:23:38,ul119,2,5,3,,30,661,271,1318,1059,190,0.376,30,0.794,0.245,71.44,0
2023-03-24,10:24:08,ul119,2,5,3,,30,715,271,1318,993,285,0.28,33.5,0.794,0.327,79.8,0
2023-03-24,10:24:38,ul119,2,5,3,,30,753,271,1318,936,420,0.196,34.6,0.794,0.408,82.32,0
2023-03-24,10:25:09,ul119,2,5,3,,30,787,271,1318,895,625,0.121,31.8,0.794,0.473,75.62,0.365
2023-03-24,10:25:27,ul120,2,5,4,,30,281,281,1308,1308,0,0.785,0,0.785,-,0,0
2023-03-24,10:25:57,ul120,2,5,4,,30,611,281,1308,1213,45,0.496,9.4,0.785,0.078,22.32,0
2023-03-24,10:26:27,ul120,2,5,4,,30,608,281,1308,1151,66,0.472,13.1,0.785,0.136,31.15,0
2023-03-24,10:26:58,ul120,2,5,4,,30,579,281,1308,1094,90,0.471,17.8,0.785,0.196,42.39,0
2023-03-24,10:27:28,ul120,2,5,4,,30,630,281,1308,1042,125,0.395,20.7,0.785,0.255,49.38,0
2023-03-24,10:27:58,ul120,2,5,4,,30,698,281,1308,996,190,0.299,23.9,0.785,0.313,56.81,0
2023-03-24,10:28:29,ul120,2,5,4,,30,756,281,1308,957,285,0.21,25.1,0.785,0.367,59.85,0
2023-03-24,10:28:59,ul120,2,5,4,,30,792,281,1308,913,420,0.133,23.5,0.785,0.433,55.86,0
2023-03-24,10:29:29,ul120,2,5,4,,30,811,281,1308,879,625,0.077,20.2,0.785,0.488,48.12,0.41
2023-03-24,10:29:58,hm121,2,5,1,,30,102,102,284,284,0,0.641,0,0.641,-,0,0
2023-03-24,10:30:29,hm121,2,5,1,,30,111,102,284,265,45,0.581,11,0.641,0.072,26.14,0
2023-03-24,10:30:59,hm121,2,5,1,,30,114,102,284,224,66,0.491,13.6,0.641,0.268,32.41,0
2023-03-24,10:31:29,hm121,2,5,1,,30,112,102,284,199,90,0.437,16.5,0.641,0.427,39.33,0
2023-03-24,10:31:59,hm121,2,5,1,,30,114,102,284,176,125,0.352,18.5,0.641,0.614,44,0
2023-03-24,10:32:30,hm121,2,5,1,,30,118,102,284,162,190,0.272,21.7,0.641,0.753,51.68,0
2023-03-24,10:33:00,hm121,2,5,1,,30,122,102,284,152,285,0.197,23.6,0.641,0.868,56.15,0
2023-03-24,10:33:30,hm121,2,5,1,,30,125,102,284,146,420,0.144,25.4,0.641,0.945,60.48,0
2023-03-24,10:34:01,hm121,2,5,1,,30,129,102,284,143,625,0.098,25.7,0.641,0.986,61.25,0.914
2023-03-24,10:34:24,hm122,2,5,2,,30,91,91,281,281,0,0.676,0,0.676,-,0,0
2023-03-24,10:34:54,hm122,2,5,2,,30,103,91,281,253,45,0.593,11.2,0.676,0.111,26.68,0
2023-03-24,10:35:24,hm122,2,5,2,,30,101,91,281,229,66,0.559,15.5,0.676,0.227,36.89,0
2023-03-24,10:35:54,hm122,2,5,2,,30,103,91,281,191,90,0.461,17.4,0.676,0.471,41.49,0
2023-03-24,10:36:25,hm122,2,5,2,,30,104,91,281,166,125,0.373,19.6,0.676,0.693,46.62,0
2023-03-24,10:36:55,hm122,2,5,2,,30,106,91,281,148,190,0.284,22.7,0.676,0.899,53.96,0
2023-03-24,10:37:25,hm122,2,5,2,,30,109,91,281,137,285,0.204,24.4,0.676,1.051,58.14,0
2023-03-24,10:37:56,hm122,2,5,2,,30,113,91,281,132,420,0.144,25.4,0.676,1.129,60.48,0
2023-03-24,10:38:26,hm122,2,5,2,,30,117,91,281,129,625,0.093,24.4,0.676,1.178,58.12,1.067
2023-03-24,10:38:51,hm123,2,5,3,,30,85,85,224,224,0,0.621,0,0.621,-,0,0
2023-03-24,10:39:21,hm123,2,5,3,,30,96,85,224,214,45,0.551,10.4,0.621,0.047,24.8,0
2023-03-24,10:39:52,hm123,2,5,3,,30,99,85,224,209,66,0.526,14.6,0.621,0.072,34.72,0
2023-03-24,10:40:22,hm123,2,5,3,,30,99,85,224,189,90,0.476,18,0.621,0.185,42.84,0
2023-03-24,10:40:52,hm123,2,5,3,,30,102,85,224,168,125,0.393,20.6,0.621,0.333,49.12,0
2023-03-24,10:41:23,hm123,2,5,3,,30,106,85,224,153,190,0.307,24.5,0.621,0.464,58.33,0
2023-03-24,10:41:53,hm123,2,5,3,,30,111,85,224,144,285,0.229,27.4,0.621,0.556,65.27,0
2023-03-24,10:42:23,hm123,2,5,3,,30,115,85,224,140,420,0.179,31.6,0.621,0.6,75.18,0
2023-03-24,10:42:53,hm123,2,5,3,,30,121,85,224,138,625,0.123,32.3,0.621,0.623,76.88,0.576
2023-03-24,10:43:17,hm124,2,5,4,,30,75,75,244,244,0,0.693,0,0.693,-,0,0
2023-03-24,10:43:48,hm124,2,5,4,,30,88,75,244,204,45,0.569,10.8,0.693,0.196,25.6,0
2023-03-24,10:44:18,hm124,2,5,4,,30,86,75,244,177,66,0.514,14.2,0.693,0.379,33.92,0
2023-03-24,10:44:48,hm124,2,5,4,,30,89,75,244,159,90,0.44,16.6,0.693,0.535,39.6,0
2023-03-24,10:45:18,hm124,2,5,4,,30,91,75,244,143,125,0.364,19.1,0.693,0.706,45.5,0
2023-03-24,10:45:49,hm124,2,5,4,,30,93,75,244,130,190,0.285,22.7,0.693,0.877,54.15,0
2023-03-24,10:46:19,hm124,2,5,4,,30,98,75,244,120,285,0.183,21.9,0.693,1.033,52.16,0
2023-03-24,10:46:49,hm124,2,5,4,,30,98,75,244,116,420,0.155,27.3,0.693,1.103,65.1,0
2023-03-24,10:47:20,hm124,2,5,4,,30,103,75,244,115,625,0.104,27.3,0.693,1.122,65,0.926
2023-03-24,10:47:47,ul121,2,5,1,,30,130,130,376,376,0,0.654,0,0.654,-,0,0
2023-03-24,10:48:18,ul121,2,5,1,,30,182,130,376,342,45,0.468,8.8,0.654,0.099,21.06,0
2023-03-24,10:48:48,ul121,2,5,1,,30,186,130,376,323,66,0.424,11.8,0.654,0.164,27.98,0
2023-03-24,10:49:18,ul121,2,5,1,,30,195,130,376,304,90,0.359,13.6,0.654,0.237,32.31,0
2023-03-24,10:49:49,ul121,2,5,1,,30,206,130,376,291,125,0.292,15.3,0.654,0.292,36.5,0
2023-03-24,10:50:19,ul121,2,5,1,,30,223,130,376,281,190,0.206,16.4,0.654,0.338,39.14,0
2023-03-24,10:50:49,ul121,2,5,1,,30,235,130,376,273,285,0.139,16.6,0.654,0.377,39.62,0
2023-03-24,10:51:19,ul121,2,5,1,,30,244,130,376,267,420,0.086,15.2,0.654,0.408,36.12,0
2023-03-24,10:51:50,ul121,2,5,1,,30,249,130,376,262,625,0.05,13.1,0.654,0.435,31.25,0.336
2023-03-24,10:53:07,ul122,2,5,2,,30,211,211,1071,1071,0,0.803,0,0.803,-,0,0
2023-03-24,10:53:38,ul122,2,5,2,,30,437,211,1071,1014,45,0.569,10.8,0.803,0.056,25.6,0
2023-03-24,10:54:08,ul122,2,5,2,,30,442,211,1071,980,66,0.549,15.2,0.803,0.093,36.23,0
2023-03-24,10:54:38,ul122,2,5,2,,30,434,211,1071,951,90,0.544,20.6,0.803,0.126,48.96,0
2023-03-24,10:55:09,ul122,2,5,2,,30,478,211,1071,926,125,0.484,25.4,0.803,0.157,60.5,0
2023-03-24,10:55:39,ul122,2,5,2,,30,541,211,1071,904,190,0.402,32.1,0.803,0.185,76.38,0
2023-03-24,10:56:09,ul122,2,5,2,,30,603,211,1071,876,285,0.312,37.3,0.803,0.223,88.92,0
2023-03-24,10:56:39,ul122,2,5,2,,30,659,211,1071,847,420,0.222,39.2,0.803,0.264,93.24,0
2023-03-24,10:57:10,ul122,2,5,2,,30,709,211,1071,823,625,0.139,36.5,0.803,0.301,86.88,0.245
2023-03-24,10:57:31,ul123,2,5,3,,30,256,256,1258,1258,0,0.797,0,0.797,-,0,0
2023-03-24,10:58:02,ul123,2,5,3,,30,514,256,1258,1182,45,0.565,10.7,0.797,0.064,25.42,0
2023-03-24,10:58:32,ul123,2,5,3,,30,511,256,1258,1129,66,0.547,15.2,0.797,0.114,36.1,0
2023-03-24,10:59:02,ul123,2,5,3,,30,513,256,1258,1079,90,0.525,19.8,0.797,0.166,47.25,0
2023-03-24,10:59:32,ul123,2,5,3,,30,555,256,1258,1042,125,0.467,24.5,0.797,0.207,58.38,0
2023-03-24,11:00:03,ul123,2,5,3,,30,612,256,1258,1003,190,0.39,31.1,0.797,0.254,74.1,0
2023-03-24,11:00:33,ul123,2,5,3,,30,673,256,1258,959,285,0.298,35.7,0.797,0.312,84.93,0
2023-03-24,11:01:03,ul123,2,5,3,,30,724,256,1258,919,420,0.212,37.4,0.797,0.369,89.04,0
2023-03-24,11:01:34,ul123,2,5,3,,30,765,256,1258,881,625,0.132,34.7,0.797,0.428,82.5,0.364
2023-03-24,11:02:12,ul124,2,5,4,,30,284,284,1172,1172,0,0.758,0,0.758,-,0,0
2023-03-24,11:02:42,ul124,2,5,4,,30,488,284,1172,1025,45,0.524,9.9,0.758,0.143,23.58,0
2023-03-24,11:03:13,ul124,2,5,4,,30,525,284,1172,983,66,0.466,12.9,0.758,0.192,30.76,0
2023-03-24,11:03:43,ul124,2,5,4,,30,520,284,1172,960,90,0.458,17.3,0.758,0.221,41.22,0
2023-03-24,11:04:13,ul124,2,5,4,,30,531,284,1172,925,125,0.426,22.4,0.758,0.267,53.25,0
2023-03-24,11:04:44,ul124,2,5,4,,30,580,284,1172,883,190,0.343,27.4,0.758,0.327,65.17,0
2023-03-24,11:05:14,ul124,2,5,4,,30,620,284,1172,828,285,0.251,30,0.758,0.415,71.53,0
2023-03-24,11:05:44,ul124,2,5,4,,30,648,284,1172,778,420,0.167,29.5,0.758,0.506,70.14,0
2023-03-24,11:06:15,ul124,2,5,4,,30,675,284,1172,749,625,0.099,26,0.758,0.565,61.88,0.422
2023-03-24,11:06:38,hm101,2,5,1,,24,83,83,266,266,0,0.688,0,0.688,-,0,0
2023-03-24,11:07:08,hm101,2,5,1,,24,92,83,266,251,45,0.633,12,0.688,0.06,28.48,0
2023-03-24,11:07:38,hm101,2,5,1,,24,97,83,266,228,66,0.575,15.9,0.688,0.167,37.95,0
2023-03-24,11:08:09,hm101,2,5,1,,24,93,83,266,174,90,0.466,17.6,0.688,0.529,41.94,0
2023-03-24,11:08:39,hm101,2,5,1,,24,97,83,266,155,125,0.374,19.6,0.688,0.716,46.75,0
2023-03-24,11:09:09,hm101,2,5,1,,24,99,83,266,149,190,0.336,26.8,0.688,0.785,63.84,0
2023-03-24,11:09:39,hm101,2,5,1,,24,104,83,266,137,285,0.241,28.8,0.688,0.942,68.69,0
2023-03-24,11:10:10,hm101,2,5,1,,24,106,83,266,127,420,0.165,29.1,0.688,1.094,69.3,0
2023-03-24,11:10:40,hm101,2,5,1,,24,110,83,266,124,625,0.113,29.7,0.688,1.145,70.62,1.085
2023-03-24,11:11:11,hm102,2,5,2,,24,138,138,370,370,0,0.627,0,0.627,-,0,0
2023-03-24,11:11:42,hm102,2,5,2,,24,153,138,370,325,45,0.529,10,0.627,0.138,23.8,0
2023-03-24,11:12:12,hm102,2,5,2,,24,157,138,370,339,66,0.537,14.9,0.627,0.091,35.44,0
2023-03-24,11:12:42,hm102,2,5,2,,24,156,138,370,302,90,0.483,18.3,0.627,0.225,43.47,0
2023-03-24,11:13:13,hm102,2,5,2,,24,156,138,370,265,125,0.411,21.6,0.627,0.396,51.38,0
2023-03-24,11:13:43,hm102,2,5,2,,24,159,138,370,235,190,0.323,25.8,0.627,0.574,61.37,0
2023-03-24,11:14:13,hm102,2,5,2,,24,165,138,370,218,285,0.243,29.1,0.627,0.697,69.25,0
2023-03-24,11:14:44,hm102,2,5,2,,24,171,138,370,208,420,0.178,31.4,0.627,0.779,74.76,0
2023-03-24,11:15:14,hm102,2,5,2,,24,178,138,370,203,625,0.123,32.3,0.627,0.823,76.88,0.685
2023-03-24,11:15:38,hm103,2,5,3,,24,105,105,333,333,0,0.685,0,0.685,-,0,0
2023-03-24,11:16:08,hm103,2,5,3,,24,116,105,333,299,45,0.612,11.6,0.685,0.114,27.54,0
2023-03-24,11:16:38,hm103,2,5,3,,24,116,105,333,295,66,0.607,16.8,0.685,0.129,40.06,0
2023-03-24,11:17:09,hm103,2,5,3,,24,118,105,333,243,90,0.514,19.4,0.685,0.37,46.26,0
2023-03-24,11:17:39,hm103,2,5,3,,24,116,105,333,196,125,0.408,21.4,0.685,0.699,51,0
2023-03-24,11:18:09,hm103,2,5,3,,24,117,105,333,172,190,0.32,25.5,0.685,0.936,60.8,0
2023-03-24,11:18:40,hm103,2,5,3,,24,121,105,333,152,285,0.204,24.4,0.685,1.191,58.14,0
2023-03-24,11:19:10,hm103,2,5,3,,24,124,105,333,145,420,0.145,25.6,0.685,1.297,60.9,0
2023-03-24,11:19:40,hm103,2,5,3,,24,129,105,333,142,625,0.092,24.2,0.685,1.345,57.5,1.231
2023-03-24,11:20:11,hm104,2,5,4,,24,94,94,283,283,0,0.668,0,0.668,-,0,0
2023-03-24,11:20:41,hm104,2,5,4,,24,104,94,283,260,45,0.6,11.3,0.668,0.088,27,0
2023-03-24,11:21:12,hm104,2,5,4,,24,107,94,283,261,66,0.59,16.4,0.668,0.084,38.94,0
2023-03-24,11:21:42,hm104,2,5,4,,24,108,94,283,246,90,0.561,21.2,0.668,0.15,50.49,0
2023-03-24,11:22:12,hm104,2,5,4,,24,108,94,283,207,125,0.478,25.1,0.668,0.367,59.75,0
2023-03-24,11:22:43,hm104,2,5,4,,24,108,94,283,178,190,0.393,31.4,0.668,0.59,74.67,0
