wavelength,h139_1,h139_2,h139_3,u139_1,u139_2,u139_3,h140_1,h140_2,h140_3,u140_1,u140_2,u140_3,h137_1,h137_2,h137_3,u137_1,u137_2,u137_3,h138_1,h138_2,h138_3,u138_1,u138_2,u138_3,h143_1,h143_2,h143_3,u143_1,u143_2,u143_3,h144_1,h144_2,h144_3,u144_1,u144_2,u144_3,h141_1,h141_2,h141_3,u141_1,u141_2,u141_3,h142_1,h142_2,h142_3,u142_1,u142_2,u142_3,h147_1,h147_2,h147_3,u147_1,u147_2,u147_3,h148_1,h148_2,h148_3,u148_1,u148_2,u148_3,h145_1,h145_2,h145_3,u145_1,u145_2,u145_3,h146_1,h146_2,h146_3,u146_1,u146_2,u146_3,h127_1,h127_2,h127_3,u127_1,u127_2,u127_3,h128_1,h128_2,h128_3,u128_1,u128_2,u128_3,h125_1,h125_2,h125_3,u125_1,u125_2,u125_3,h126_1,h126_2,h126_3,u126_1,u126_2,u126_3,h131_1,h131_2,h131_3,u131_1,u131_2,u131_3,h132_1,h132_2,h132_3,u132_1,u132_2,u132_3,h129_1,h129_2,h129_3,u129_1,u129_2,u129_3,h130_1,h130_2,h130_3,u130_1,u130_2,u130_3,h135_1,h135_2,h135_3,u135_1,u135_2,u135_3,h136_1,h136_2,h136_3,u136_1,u136_2,u136_3,h133_1,h133_2,h133_3,u133_1,u133_2,u133_3,h134_1,h134_2,h134_3,u134_1,u134_2,u134_3
704.28,1.95761,1.82517,1.48216,2.53139,1.02553,1.42784,2.06741,3.56548,3.1788,1.5447,2.05585,1.77333,1.09945,1.22941,1.90271,1.99283,2.15762,2.11399,2.15972,2.36154,2.17195,1.76019,1.80768,1.85627,2.89638,3.51522,2.67053,2.29541,2.22026,2.14118,0.82219,1.98647,2.56713,2.44974,2.55352,2.09374,1.21579,3.3758,3.43977,2.31548,1.66439,1.93224,3.5071,1.54714,2.66809,2.04562,1.87969,2.22608,1.9644,1.49759,2.72696,2.22155,1.80305,1.75527,1.94084,1.75221,3.30809,2.31147,3.71245,2.44186,1.71661,2.44554,1.77921,2.3366,2.0417,1.94763,1.24226,3.84604,3.62549,2.15098,1.74557,2.01576,2.30392,3.98231,1.28985,1.9342,1.8309,1.84117,3.35291,2.77321,3.72062,2.41763,3.03078,2.07773,2.28624,2.62743,3.45038,2.37339,2.54334,1.96999,4.06736,3.47365,1.14207,2.32078,2.10759,2.1419,1.52382,2.55008,1.81423,1.81547,2.3259,1.68217,3.58832,0.59003,3.42128,1.89994,2.74057,2.36966,2.2375,2.64014,3.73954,2.6787,2.32093,2.10673,1.84925,2.93546,3.80046,2.59895,2.44616,3.08888,3.31392,2.87837,2.76169,2.35495,2.472,2.28347,2.91497,5.46179,3.64728,2.82528,2.68247,3.53729,2.88166,2.73871,2.20129,1.98279,2.70727,1.81576,2.52236,2.94856,2.41682,2.03922,2.02288,2.17716
704.599,1.92398,1.80099,1.47196,2.44786,0.97974,1.45503,2.11787,3.61886,3.13853,1.54857,1.94816,1.67449,1.06162,1.24046,1.89189,1.91482,2.19232,1.95281,2.17064,2.26658,2.08545,1.65516,1.75196,1.67948,2.89796,3.63824,2.67658,2.148,2.06947,2.05148,0.80551,2.01359,2.4492,2.33518,2.33806,2.00999,1.22832,3.29947,3.50493,2.29249,1.65875,1.87778,3.4382,1.4827,2.63576,1.94633,1.76208,2.15822,1.92849,1.50127,2.71558,2.30333,1.6529,1.67324,1.92633,1.76151,3.39805,2.25852,3.61598,2.26279,1.67741,2.311,1.8101,2.2615,1.99152,1.76889,1.13132,3.81381,3.56321,2.10967,1.55605,1.9033,2.39984,4.03428,1.32954,1.90354,1.71541,1.68351,3.37704,2.75511,3.60499,2.42421,2.92698,2.03076,2.37212,2.65557,3.42424,2.35216,2.4752,1.82051,4.01144,3.39464,1.03534,2.28092,2.00395,2.13817,1.44701,2.5994,1.77311,1.7759,2.18167,1.63055,3.55122,0.4266,3.4879,1.94744,2.6502,2.28011,2.21957,2.66833,3.83889,2.57887,2.13217,2.01613,1.81058,2.96944,3.85093,2.47424,2.35614,2.98455,3.26268,2.8131,2.83565,2.25919,2.35139,2.17822,3.0471,5.61944,3.59736,2.6938,2.65787,3.39253,2.84865,2.72124,2.22389,1.92623,2.63672,1.76007,2.4764,2.92655,2.46868,2.03124,1.9803,1.96557
704.919,2.05494,1.82271,1.56306,2.51483,1.0353,1.44931,2.17996,3.65469,3.24799,1.54048,1.94704,1.72075,1.1565,1.28876,1.90039,1.91035,2.13587,2.03063,2.29347,2.34684,2.28882,1.63939,1.73385,1.76291,2.92047,3.67422,2.6788,2.19175,2.16676,2.04576,0.93862,2.05243,2.62524,2.4732,2.40649,2.01477,1.11952,3.34366,3.44242,2.21051,1.63064,1.86452,3.55849,1.52438,2.68175,1.94289,1.77731,2.08525,2.00998,1.5253,2.797,2.2779,1.62165,1.72104,1.89179,1.75817,3.34709,2.18479,3.61235,2.29661,1.76005,2.32585,1.87675,2.17077,1.93351,1.83368,1.30254,3.94939,3.56458,2.06882,1.61222,2.03256,2.3682,4.14063,1.33445,1.9949,1.67304,1.7894,3.44348,2.83683,3.65697,2.47707,2.93811,2.06587,2.30313,2.82934,3.49415,2.2954,2.50371,1.77896,4.14005,3.50145,1.13155,2.21201,2.17885,2.17333,1.59129,2.51671,1.86036,1.77112,2.19784,1.60376,3.64918,0.55908,3.48946,1.94168,2.64061,2.22356,2.28012,2.75712,3.81302,2.54862,2.21447,1.95599,1.8842,2.96001,3.90095,2.60097,2.41157,2.9327,3.25398,2.94865,2.87855,2.34171,2.42302,2.19282,3.01198,5.7327,3.77922,2.68301,2.61896,3.50628,2.97132,2.74701,2.16072,1.87699,2.64482,1.6755,2.45773,3.02353,2.44918,2.0153,1.99877,2.06128
705.238,2.07483,1.87669,1.56806,2.42726,0.97474,1.41551,2.13077,3.62089,3.30062,1.55097,1.91732,1.62882,1.19633,1.32264,1.93094,1.92006,2.07993,2.00825,2.3085,2.26691,2.33315,1.6125,1.69193,1.67695,2.99989,3.65113,2.74614,2.16793,2.00286,1.91087,0.88924,2.07464,2.59806,2.41354,2.36021,1.89233,1.28197,3.37586,3.60361,2.15426,1.57682,1.72808,3.68454,1.52262,2.69516,1.94707,1.73366,2.15585,2.0393,1.51968,2.90852,2.26142,1.68264,1.65298,1.93007,1.83399,3.49096,2.16485,3.50401,2.18685,1.79966,2.38774,1.94822,2.16091,1.9462,1.83139,1.19002,3.97751,3.7476,2.07555,1.61163,1.92622,2.36213,4.19954,1.39124,1.85791,1.63753,1.71104,3.59312,2.84343,3.80262,2.34191,2.87343,1.97403,2.44137,2.86524,3.63047,2.38822,2.45856,1.86778,4.22515,3.51605,1.03592,2.20043,2.04802,2.07411,1.60542,2.69025,1.8726,1.75369,2.17554,1.57702,3.70861,0.56598,3.54801,1.96127,2.54867,2.25507,2.34143,2.71476,3.92721,2.53332,2.10275,1.95164,1.90249,3.02694,4.01478,2.47762,2.42611,2.93658,3.40287,2.93938,2.86803,2.22175,2.42982,2.13664,3.10488,5.84116,3.83425,2.71413,2.54559,3.48466,2.94116,2.77094,2.30648,1.97696,2.56441,1.76399,2.61304,3.10252,2.57987,1.96835,1.80323,1.96791
705.558,2.24607,1.88729,1.59236,2.53855,1.03545,1.36056,2.29276,3.75814,3.44511,1.57499,2.01706,1.74494,1.21919,1.33272,2.00977,1.93608,2.15026,2.05313,2.48282,2.42801,2.34189,1.65084,1.74802,1.7195,3.07835,3.79748,2.84547,2.16377,2.13377,2.03634,1.06911,2.10495,2.6973,2.38368,2.42106,2.00184,1.33756,3.44565,3.70221,2.26183,1.58561,1.82314,3.84475,1.60646,2.75998,1.90872,1.70746,2.10138,2.14185,1.59095,2.97216,2.25332,1.6321,1.63954,1.99636,1.87755,3.64407,2.23502,3.60409,2.26834,1.78551,2.49055,1.98349,2.12452,1.93525,1.88509,1.26915,4.05253,3.77497,2.12232,1.6296,1.93529,2.4606,4.38156,1.39697,1.91283,1.76163,1.7972,3.61638,2.86059,3.97653,2.48233,2.85114,2.00816,2.56933,3.00176,3.70681,2.39395,2.48345,1.85788,4.30111,3.69071,1.14932,2.14747,2.07084,2.09423,1.63738,2.73698,1.88939,1.7239,2.18403,1.59599,3.68679,0.51268,3.72711,1.98971,2.69407,2.29149,2.50768,2.77833,4.01079,2.62913,2.25488,1.93921,2.02157,3.14656,4.18827,2.46525,2.30798,2.94588,3.49815,2.98787,2.97407,2.24588,2.45894,2.09595,3.31974,5.95787,3.9343,2.7041,2.75357,3.53196,3.03822,2.94035,2.28816,1.94224,2.68345,1.74768,2.70469,3.17954,2.64513,1.928,1.92849,1.96436
705.877,2.15053,1.90271,1.54243,2.52162,0.99399,1.3189,2.25147,3.6785,3.40066,1.46675,1.79895,1.59917,1.22424,1.34961,1.96457,1.87415,2.03889,1.99601,2.41168,2.38676,2.36418,1.53751,1.63884,1.68522,3.09274,3.81652,2.86814,2.10838,2.07933,1.90534,0.93325,2.08259,2.77606,2.33722,2.316,1.96447,1.23451,3.4557,3.61742,2.17399,1.54973,1.68862,3.876,1.6164,2.78156,1.92948,1.71607,1.97547,2.00326,1.52934,2.91705,2.22392,1.51965,1.57455,2.08517,1.84241,3.55026,2.15511,3.49493,2.2303,1.83419,2.49568,1.92442,2.09116,1.88111,1.72065,1.28639,4.08731,3.81672,1.99474,1.48914,1.83988,2.5095,4.30009,1.36756,1.80197,1.62433,1.64181,3.58968,2.87772,3.8887,2.41898,2.83485,1.92247,2.47592,3.06641,3.69364,2.30617,2.37805,1.76056,4.4054,3.73914,1.1049,2.15992,2.04322,2.09685,1.61991,2.73844,1.88456,1.74177,2.1737,1.54213,3.72435,0.53637,3.70527,1.82548,2.49563,2.29069,2.39747,2.8512,4.0092,2.49724,2.10245,1.89595,1.97941,3.07259,4.1499,2.36384,2.19496,2.94854,3.483,2.90775,2.97579,2.28972,2.27424,2.10868,3.30634,6.02512,3.821,2.60372,2.53379,3.43487,3.0575,2.90099,2.38238,1.85925,2.48663,1.66731,2.64791,3.2401,2.57623,1.93931,1.8557,1.949
706.197,2.26369,1.96695,1.69952,2.54194,1.0461,1.42322,2.30709,3.8262,3.4783,1.5511,1.8536,1.76497,1.37517,1.3541,2.05313,1.9391,2.15258,1.89735,2.5098,2.48951,2.42161,1.58144,1.76336,1.80204,3.20794,4.02539,2.90872,2.0763,2.0901,2.02733,1.05156,2.28612,2.84063,2.42425,2.26173,1.95939,1.34411,3.4445,3.8719,2.12175,1.57729,1.81716,3.9851,1.68001,2.8399,1.90871,1.78302,1.98836,2.12,1.7621,2.91403,2.22876,1.66967,1.60685,2.11,1.92056,3.67895,2.15199,3.61647,2.18911,1.95212,2.5893,2.13463,2.15736,2.01084,1.76966,1.29387,4.18908,3.96706,2.12473,1.68825,1.96953,2.60549,4.47957,1.50086,1.81838,1.70279,1.78273,3.64666,2.97139,4.10553,2.46561,2.88784,2.02655,2.62881,3.26194,3.8203,2.32524,2.46829,1.93529,4.43294,3.84093,1.21968,2.08347,1.95792,2.01479,1.65309,2.80917,1.95344,1.73854,2.18935,1.6446,3.85264,0.64055,3.78123,1.94339,2.47219,2.26212,2.50648,2.82619,4.10377,2.63144,2.1718,1.91647,2.00714,3.32432,4.31423,2.44625,2.26217,3.02051,3.57565,3.11074,3.08216,2.09415,2.35333,2.09298,3.41187,6.06008,3.93311,2.71709,2.61188,3.38928,3.17966,2.95569,2.41332,1.90778,2.6091,1.78331,2.75279,3.33846,2.73401,1.98255,1.86989,1.99148
706.516,2.2873,1.93848,1.66654,2.46946,0.96437,1.32098,2.1981,3.81769,3.45986,1.4215,1.82676,1.54165,1.27141,1.43285,2.08077,1.8194,2.00156,1.9048,2.48491,2.48647,2.48803,1.64679,1.6157,1.72142,3.22944,3.96841,2.74711,2.03373,1.98279,1.94735,1.05328,2.32064,2.87014,2.34638,2.26585,1.86385,1.34487,3.46507,3.72532,2.20629,1.528,1.71392,4.05527,1.62052,2.90139,1.8561,1.68681,1.99108,2.26849,1.63315,2.99576,2.2914,1.59069,1.62696,2.10329,1.9436,3.68925,2.12264,3.46537,2.1262,2.0118,2.59556,2.13103,2.0079,1.84743,1.73429,1.36485,4.17255,3.91089,1.95189,1.57416,1.88101,2.5283,4.46288,1.52415,1.80794,1.65186,1.64909,3.78645,2.95715,4.09607,2.5593,2.78084,1.98791,2.62725,3.29822,3.87107,2.23495,2.36778,1.8195,4.37494,3.80278,1.17373,2.06429,2.05113,2.03856,1.66381,2.827,1.89534,1.66888,2.04377,1.52742,3.84411,0.5458,3.76495,1.9282,2.44889,2.22413,2.46912,2.87209,4.17933,2.52771,2.03246,1.87009,2.04806,3.30129,4.2368,2.37538,2.23821,2.95398,3.68272,3.06522,3.04445,2.11708,2.32854,2.01141,3.55101,6.19688,3.97836,2.64996,2.46137,3.44109,3.18011,2.83695,2.46103,1.91289,2.54594,1.71206,2.83929,3.34584,2.69573,1.88233,1.83446,1.98874
706.835,2.35283,1.89962,1.67924,2.55741,0.95354,1.34787,2.24419,3.81651,3.57719,1.39017,1.84839,1.62418,1.33958,1.35135,2.09389,1.81664,2.00551,1.87042,2.51722,2.48974,2.40573,1.54395,1.63199,1.7078,3.05788,4.07736,2.87931,1.99079,1.95443,1.90305,0.99829,2.24429,2.9961,2.35578,2.22917,1.89672,1.33815,3.54083,3.82951,2.0428,1.59867,1.6021,4.01485,1.75147,2.95218,1.88421,1.72399,2.00595,2.1541,1.58125,3.0935,2.24547,1.61074,1.5334,2.12284,2.00055,3.69898,2.13682,3.41707,2.12313,2.03623,2.52497,2.15468,1.97577,1.81109,1.75687,1.35906,4.15647,4.05008,1.97671,1.52658,1.80643,2.63391,4.58063,1.56103,1.83102,1.65505,1.71192,3.69398,2.96199,4.12894,2.4971,2.61963,1.96429,2.64951,3.36501,3.90635,2.23496,2.53591,1.8293,4.58868,3.86195,1.15958,2.07573,1.90467,2.02156,1.68906,2.81763,1.94883,1.68945,2.0747,1.50936,3.87529,0.58006,3.76263,1.87592,2.39302,2.21622,2.62066,2.97843,4.22217,2.53204,2.09865,1.83784,2.00679,3.29273,4.33498,2.40146,2.294,3.01769,3.76778,3.18463,3.19905,2.15478,2.19335,2.07117,3.59279,6.33642,4.05126,2.59858,2.52257,3.40677,3.22256,2.91479,2.55284,1.81733,2.50171,1.69759,2.80487,3.29989,2.73808,1.7842,1.82945,1.98161
707.155,2.37109,1.93153,1.61851,2.38502,0.97826,1.33534,2.32479,3.89002,3.55867,1.45499,1.77113,1.47249,1.35154,1.34599,2.10794,1.76047,2.01074,1.76325,2.50859,2.56331,2.53873,1.5342,1.57633,1.69653,3.1943,4.11863,2.97427,2.02362,1.93376,1.86997,1.00205,2.32172,2.9368,2.27096,2.18749,1.7803,1.29935,3.49735,3.88095,2.12613,1.57598,1.60959,3.93255,1.67086,2.93288,1.77559,1.62327,1.92553,2.14893,1.59566,3.0566,2.20871,1.54773,1.51323,2.19428,1.85663,3.81334,2.01173,3.48258,2.03438,2.02035,2.59335,2.17808,1.96087,1.73742,1.54545,1.24195,4.21518,4.03159,1.81192,1.48255,1.7684,2.67008,4.65554,1.45787,1.71393,1.5798,1.56111,3.85111,2.99197,4.185,2.55013,2.70007,1.91517,2.67474,3.42127,3.95937,2.28217,2.53699,1.80023,4.5915,3.91609,1.11818,1.98491,1.9176,1.99602,1.6086,2.88897,1.97887,1.63913,2.0727,1.49846,3.94702,0.52249,3.7666,1.79418,2.40931,2.10382,2.58215,2.90785,4.26648,2.47518,2.05802,1.86516,2.01916,3.31257,4.41137,2.36549,2.17525,2.94354,3.76308,3.14627,3.29804,2.09014,2.1529,1.92637,3.61646,6.44892,4.07957,2.50512,2.42517,3.34449,3.22344,2.86498,2.5073,1.75482,2.50958,1.60454,2.89511,3.34042,2.7079,1.83398,1.85272,1.90095
707.474,2.34696,2.0008,1.69396,2.445,0.95338,1.3051,2.34349,3.92462,3.60658,1.38356,1.72764,1.47962,1.33163,1.39353,2.11144,1.78363,2.02053,1.7745,2.6226,2.57023,2.53293,1.43265,1.53749,1.63633,3.20473,4.14541,2.90364,1.98979,1.9213,1.80589,1.00496,2.2563,3.04151,2.26662,2.10058,1.7622,1.33099,3.60237,3.86476,2.06457,1.4205,1.51523,4.10366,1.62334,2.91937,1.74321,1.61461,1.95909,2.16198,1.64174,3.23438,2.17179,1.5065,1.6037,2.14546,2.03298,3.7995,2.06041,3.44476,2.07752,2.00714,2.59711,2.24113,1.93018,1.74152,1.54469,1.3172,4.22853,4.05833,1.95016,1.46668,1.82727,2.6953,4.74768,1.50784,1.77118,1.63936,1.60717,3.66272,2.93801,4.33799,2.49832,2.63644,1.7559,2.79122,3.42785,4.02019,2.27148,2.43598,1.72104,4.59076,4.05704,1.16877,2.03755,1.8361,1.92804,1.70229,2.96509,1.95849,1.5678,1.98731,1.46276,4.08957,0.55212,3.92572,1.82449,2.47803,2.11288,2.59542,2.85623,4.32906,2.43762,1.94327,1.67095,2.08768,3.34845,4.44149,2.31914,2.17641,2.90226,3.8603,3.20666,3.28075,2.08015,2.17467,1.89963,3.78581,6.41268,4.12855,2.52946,2.48279,3.28993,3.21643,2.93236,2.5007,1.80654,2.41173,1.53715,2.88475,3.38108,2.77996,1.80004,1.74261,1.89799
707.793,2.43748,2.05793,1.68278,2.45535,0.93571,1.35486,2.33898,3.79115,3.69784,1.44267,1.70768,1.48865,1.35758,1.41698,2.23884,1.75248,2.03407,1.78138,2.49638,2.52964,2.59538,1.45524,1.53216,1.64744,3.21519,4.20079,2.95666,1.88459,1.90018,1.85231,0.99827,2.33512,3.01745,2.3074,2.15118,1.82058,1.40683,3.58989,3.98642,2.0709,1.50726,1.58121,4.36028,1.69149,3.0072,1.73589,1.65348,1.84603,2.22592,1.6465,3.15688,2.21355,1.56933,1.52775,2.17697,1.93403,3.92603,2.09762,3.4999,2.09173,2.11891,2.53905,2.34848,1.94468,1.80866,1.61774,1.35189,4.24336,4.12417,1.9369,1.38228,1.75644,2.73051,4.81219,1.45267,1.74005,1.65204,1.60804,3.8996,3.03531,4.37557,2.51489,2.56008,1.94181,2.83811,3.63508,4.05522,2.30591,2.41783,1.87691,4.73319,3.99854,1.21958,1.97264,1.8785,1.94968,1.76633,2.97206,2.01887,1.54815,1.93676,1.47578,4.01755,0.62471,3.86747,1.73782,2.32675,2.06605,2.6522,2.88954,4.29142,2.42421,1.90943,1.77069,2.12881,3.39111,4.58341,2.38833,2.19994,2.95686,4.00493,3.19415,3.32275,1.92884,2.15227,1.89914,3.811,6.59516,4.2497,2.57766,2.50098,3.31211,3.38843,2.97423,2.65745,1.80385,2.47599,1.50568,2.90612,3.40467,2.89182,1.85914,1.78836,1.83732
708.112,2.44976,2.0071,1.73915,2.4486,0.86282,1.25569,2.26557,3.8528,3.66023,1.33348,1.70015,1.39215,1.34197,1.40701,2.1271,1.74236,1.88655,1.69217,2.5673,2.57211,2.59942,1.48836,1.42984,1.57162,3.28086,4.27297,2.96573,1.90843,1.76444,1.76168,1.03146,2.32429,3.01773,2.13638,2.09122,1.69338,1.38307,3.58048,3.95925,1.9793,1.41745,1.57433,4.20502,1.72068,2.95354,1.67737,1.58417,1.84444,2.15174,1.65258,3.20086,2.087,1.49002,1.51933,2.17679,2.03004,3.78961,2.00399,3.34309,1.90888,2.04645,2.57683,2.31857,1.85453,1.70377,1.62101,1.32415,4.37716,4.17601,1.79687,1.42643,1.65965,2.74847,4.96516,1.49298,1.72254,1.553,1.54211,3.88567,2.96277,4.39718,2.50657,2.48494,1.83074,2.86722,3.69536,4.03061,2.24007,2.31581,1.70151,4.81038,4.08396,1.20124,1.90537,1.83079,1.84916,1.68977,2.942,2.0478,1.54964,1.87702,1.457,4.07433,0.53706,3.89165,1.76043,2.32544,1.98964,2.70039,2.91133,4.39538,2.3801,1.92881,1.63797,2.06693,3.31629,4.60953,2.32123,2.11736,2.82942,3.90976,3.17441,3.2783,1.93885,2.061,1.90793,3.83277,6.76895,4.21415,2.48429,2.40815,3.23218,3.36899,3.00523,2.56037,1.75832,2.36112,1.53629,3.02531,3.3967,2.76107,1.78306,1.80685,1.80269
708.431,2.55277,2.06923,1.75607,2.45463,1.00315,1.24783,2.34967,4.00138,3.68011,1.37037,1.70672,1.45378,1.36761,1.49346,2.19943,1.80656,1.99458,1.81097,2.69254,2.75666,2.69254,1.45844,1.49862,1.59125,3.24772,4.31099,3.10068,1.96352,1.82861,1.73287,1.03281,2.32011,3.12373,2.29767,2.0033,1.83141,1.4399,3.62215,4.09562,2.07434,1.34356,1.54666,4.33373,1.75526,3.07969,1.80181,1.58533,1.84434,2.29376,1.65282,3.24161,2.18104,1.44005,1.42683,2.15284,2.07048,3.96957,1.96512,3.30984,2.05134,2.08285,2.59866,2.37532,1.89208,1.73598,1.68062,1.438,4.39415,4.32081,1.78081,1.38379,1.71759,2.71308,4.84322,1.57927,1.76754,1.58068,1.56339,3.91637,2.98711,4.46704,2.63032,2.55983,1.84669,2.85405,3.83461,4.17006,2.13265,2.41264,1.74815,4.83942,4.11911,1.10209,1.87871,1.8227,1.91718,1.70196,2.97439,2.081,1.60457,2.03716,1.49045,4.18404,0.59541,3.90069,1.66028,2.29081,2.09187,2.79333,3.08405,4.36584,2.41029,1.93096,1.74244,2.12333,3.4442,4.73992,2.34191,2.12559,2.98786,4.12878,3.22322,3.44796,1.97705,2.12864,1.92374,3.95174,6.88424,4.24987,2.56078,2.39581,3.29772,3.39581,2.99342,2.53653,1.80406,2.48513,1.53113,3.0319,3.55331,2.91161,1.77585,1.78678,1.83472
708.75,2.57884,2.09147,1.72614,2.4049,0.88594,1.26452,2.38815,3.86056,3.69752,1.33882,1.6217,1.39646,1.40886,1.46886,2.17421,1.70934,1.87538,1.69214,2.69593,2.63914,2.53994,1.41791,1.46121,1.49446,3.42279,4.34633,3.00886,1.88918,1.79774,1.75419,0.96914,2.40985,3.15185,2.28266,1.97368,1.61575,1.44661,3.62367,3.9794,1.87338,1.43926,1.44276,4.33943,1.76054,3.03351,1.72939,1.60295,1.76944,2.29396,1.68709,3.2655,2.07987,1.33477,1.36476,2.24771,2.02312,3.9568,1.91238,3.2112,1.94643,2.09707,2.67583,2.38415,1.76589,1.6477,1.52125,1.38311,4.37253,4.35773,1.83644,1.39861,1.65975,2.76763,4.99989,1.5617,1.5728,1.41191,1.51706,3.9341,3.1307,4.54607,2.53064,2.4555,1.73099,2.94352,3.87011,4.23849,2.13077,2.3222,1.75824,4.90649,4.05085,1.17188,1.79814,1.83744,1.85253,1.75294,2.90682,2.03442,1.49256,1.92268,1.47146,4.10524,0.58461,3.92005,1.67615,2.31901,1.99088,2.69813,3.06666,4.39548,2.31186,1.96148,1.63975,2.05507,3.38369,4.65201,2.3324,2.06612,2.89147,4.11409,3.19755,3.43784,2.01067,2.04517,1.90628,4.08779,6.88562,4.18374,2.50124,2.31981,3.2359,3.39219,3.1258,2.58024,1.60445,2.35295,1.49926,3.03941,3.52378,2.86097,1.68109,1.76479,1.78864
709.069,2.58695,2.05209,1.84758,2.4639,1.00715,1.28362,2.46801,4.07167,3.80368,1.37534,1.62042,1.41358,1.44161,1.46924,2.17107,1.69726,2.00161,1.71148,2.90983,2.77495,2.75382,1.50362,1.45578,1.61956,3.37187,4.47652,3.18788,1.90431,1.83986,1.84032,1.06403,2.44699,3.24861,2.2341,2.01938,1.75576,1.47508,3.63605,4.14526,1.97357,1.45217,1.49311,4.45652,1.83702,3.09753,1.69893,1.66232,1.85987,2.28295,1.66816,3.33642,2.18088,1.48986,1.4472,2.24573,2.14192,4.14424,1.96118,3.26258,1.96489,2.17966,2.81141,2.59639,1.84895,1.75002,1.50458,1.45202,4.47145,4.42635,1.86373,1.46289,1.70863,2.89246,5.03881,1.67974,1.62438,1.58934,1.50763,4.05375,3.13938,4.57865,2.60218,2.57054,1.78425,3.06869,4.02449,4.38811,2.18463,2.34496,1.82493,5.0902,4.28527,1.25452,1.93696,1.8875,1.90527,1.81873,3.11023,2.10871,1.54856,1.96839,1.402,4.29177,0.58163,4.08417,1.73342,2.30027,2.08479,2.84138,3.03207,4.48501,2.32307,1.86073,1.69563,2.14269,3.50198,4.94628,2.31144,2.10759,2.88987,4.21382,3.29015,3.54479,1.94971,2.19926,1.94768,4.24398,7.13787,4.39263,2.53657,2.31977,3.18204,3.46754,3.10434,2.71756,1.6289,2.37619,1.54237,3.16853,3.63777,2.87515,1.83757,1.74789,1.74611
709.388,2.61432,2.02167,1.74313,2.42756,0.98592,1.22358,2.44706,4.0004,3.81252,1.28102,1.54412,1.39778,1.41196,1.47193,2.31136,1.69126,1.93648,1.64142,2.67622,2.67135,2.57653,1.46246,1.42366,1.40386,3.34778,4.45364,3.05161,1.78999,1.73462,1.66052,1.04265,2.37665,3.29778,2.18863,2.02552,1.63696,1.44291,3.59669,4.11675,1.81937,1.32929,1.45441,4.45232,1.74151,3.10008,1.64836,1.51621,1.77484,2.22115,1.64765,3.2565,2.08124,1.42037,1.3608,2.20428,2.07319,4.01929,1.91318,3.26146,1.8261,2.09137,2.72636,2.46813,1.77124,1.64826,1.49584,1.48799,4.4891,4.48383,1.73412,1.30919,1.65317,2.9539,5.06229,1.56276,1.58048,1.50501,1.49483,4.04492,3.12237,4.62115,2.63357,2.44559,1.75777,2.94974,4.01088,4.21147,2.05257,2.35999,1.73594,4.99442,4.3496,1.0892,1.83958,1.74729,1.79257,1.80918,3.10869,2.02385,1.52107,1.82798,1.4381,4.22965,0.61336,4.10444,1.67222,2.27246,1.93597,2.79839,3.12232,4.51721,2.23685,1.83811,1.64588,2.10556,3.42649,4.79251,2.3298,1.98059,2.75194,4.21836,3.25493,3.57131,1.84581,2.1012,1.77408,4.23872,7.15432,4.2022,2.48059,2.28624,3.17951,3.48697,3.0396,2.65545,1.57932,2.34981,1.54569,3.12713,3.5433,2.96661,1.72262,1.68827,1.69136
709.707,2.71558,2.14393,1.88732,2.51444,1.11403,1.25242,2.51043,4.10903,3.85557,1.34417,1.56334,1.4499,1.46168,1.53809,2.31255,1.6841,1.96256,1.68126,2.81505,2.79554,2.73701,1.44161,1.44334,1.54134,3.43496,4.56281,3.17449,1.82051,1.85521,1.70366,1.1563,2.55117,3.32141,2.24635,2.02342,1.75726,1.53174,3.72607,4.27287,1.97922,1.43486,1.45711,4.53141,1.86537,3.23693,1.7313,1.72556,1.68745,2.3757,1.80293,3.393,2.15409,1.36363,1.41037,2.33764,2.11756,4.15074,2.00178,3.31506,1.96159,2.19189,2.73854,2.58359,1.80984,1.62634,1.50029,1.46316,4.44149,4.60528,1.79292,1.39518,1.63289,2.89603,5.16839,1.62593,1.64615,1.62085,1.52691,4.08296,3.16905,4.76171,2.67717,2.5561,1.79064,3.06419,4.14556,4.48493,2.22044,2.33368,1.80207,5.05398,4.43001,1.30541,1.81741,1.89961,1.77758,1.85684,3.18866,2.18269,1.5069,1.93746,1.53667,4.31377,0.61193,4.16298,1.7406,2.25483,2.04578,2.91727,3.28118,4.68591,2.35974,1.85902,1.71418,2.21099,3.71794,4.9287,2.31153,2.01331,2.89913,4.26586,3.38492,3.54373,1.97648,2.1424,1.91429,4.42447,7.36013,4.46831,2.48066,2.33043,3.1719,3.6144,3.20634,2.65441,1.74171,2.44215,1.5324,3.27137,3.67577,3.04616,1.74075,1.73313,1.85084
